SeniorCitizen,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
1,0,1.5729808767233588,1,1,1,1,2,0,-1.3065610520495383,1323,0
0,1,1.5729808767233588,1,1,1,1,2,0,-1.3580767590546883,1099,0
0,1,0.025607055362205634,1,1,1,1,1,0,-1.3497677740538576,6025,0
1,0,1.4100994218432374,0,0,0,0,0,1,0.36354493311741554,4281,0
0,1,0.18848851024232702,2,2,2,0,0,0,-0.8163309370005319,832,1
0,1,0.6771328748826912,0,0,0,0,0,0,0.6560212051466532,3626,1
0,0,-0.9516816739185228,0,2,0,0,0,0,-0.4623681759651477,3942,0
0,0,0.7992939660427822,2,0,2,2,2,1,0.8919963791702424,3925,0
0,0,1.5322605130033284,0,2,0,0,1,0,1.1346187411944968,5397,0
0,0,-1.2774445836787656,0,2,0,0,0,1,0.6726391751483144,6206,0
1,0,-0.748079855318371,0,2,0,0,0,1,0.47156173812821356,199,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6800635829869099,3739,0
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.481049737066981,1610,1
0,0,0.7992939660427822,0,2,0,0,1,1,0.5131066631323666,3651,0
0,0,-1.0738427650786138,0,0,2,0,0,0,-0.12834697893175703,3535,0
0,0,-1.0331224013585834,2,2,0,0,0,0,-1.0157465770204666,2216,0
1,0,0.5956921474426305,0,2,2,0,0,1,0.6792863631489789,3391,1
0,0,-0.2594354906780068,2,0,2,2,1,1,0.7440964461554579,1909,0
0,1,-0.30015585439803716,2,0,0,2,0,0,-0.3477041829536853,540,0
0,0,1.4915401492832983,1,1,1,1,2,1,-1.517609271070636,492,0
0,0,1.6137012404433893,2,2,2,2,2,1,1.5949365102405126,6097,0
0,0,-1.1552834925186746,1,1,1,1,0,1,-1.4893587220678117,4843,0
0,1,1.0843365120829946,1,1,1,1,2,0,-1.504314895069307,282,0
0,0,1.4100994218432374,2,0,2,0,2,0,0.02620014208369237,3705,0
1,0,-0.2594354906780068,0,0,0,0,0,1,0.466576347127715,1631,0
0,0,-0.21871512695797646,0,2,2,2,1,0,0.44663478312572175,1704,0
0,1,1.6137012404433893,2,0,2,0,2,0,1.3456669602155942,5828,0
0,0,-1.0738427650786138,0,0,2,2,0,1,0.8138919201624348,4112,0
0,1,1.2064976032430856,1,1,1,1,2,0,-1.4660935640654862,400,0
0,0,-0.5037576729981889,0,2,0,2,1,1,0.1308933530941583,766,0
0,0,-1.0738427650786138,2,0,2,2,0,0,0.4615909561272169,4079,0
0,0,0.758573602322752,1,1,1,1,2,0,-1.329826210051864,429,0
0,1,1.1657772395230555,1,1,1,1,2,0,-1.4960059100684764,571,0
1,0,1.2064976032430856,2,2,2,0,0,1,0.8089065291619363,4653,0
0,0,1.6137012404433893,2,0,0,2,2,1,0.6626683931473177,5036,0
1,0,-0.7888002190384014,0,2,2,0,0,1,1.1047063951915064,435,1
0,0,-1.1145631287986442,0,0,2,0,0,1,0.9867188081797118,4211,1
1,0,-1.1960038562387048,0,2,2,0,0,1,1.3373579752147637,2542,1
1,0,-0.2594354906780068,0,2,2,0,0,1,0.966777244177718,2019,1
1,0,-0.7888002190384014,0,2,0,0,0,1,-0.1615829189350795,5948,0
0,1,0.22920887396235737,1,1,1,1,2,1,-1.4893587220678117,5808,0
1,0,-0.9924020376385531,0,0,0,0,0,1,0.6394032351449919,5003,1
1,1,0.06632741908223598,0,2,2,2,0,1,1.4669781412277214,3133,0
0,0,-0.5851984004382496,2,0,2,0,0,0,-1.03568814102246,4569,0
0,1,0.9621754209229036,0,2,2,2,1,1,0.7008897241511383,4047,0
0,0,0.14776814652229667,0,2,0,2,0,1,-0.9941432160183071,490,0
0,0,-0.9516816739185228,0,0,2,0,0,1,-0.532163649972125,3756,1
0,0,-1.2774445836787656,0,0,2,0,0,1,0.6676537841478158,6179,1
0,0,-0.8295205827584317,2,0,0,2,0,0,-0.2695997239458775,5231,1
1,1,1.002895784642934,0,2,2,2,0,1,1.0149693571825356,4614,0
0,0,0.3920903288424788,2,2,2,2,1,0,0.30372024111143525,2743,1
0,1,0.025607055362205634,1,1,1,1,2,1,-1.3381351950526947,5727,1
0,0,1.5322605130033284,2,2,0,2,2,0,0.6593447991469852,4708,0
0,0,1.4508197855632678,0,2,0,2,0,0,-0.6584602219847502,2677,0
0,1,-1.2774445836787656,0,0,0,0,0,1,-1.33148800705203,2042,0
0,0,0.18848851024232702,0,0,0,2,0,0,1.1811490571991479,3069,0
0,1,-1.1552834925186746,1,1,1,1,0,1,-1.3065610520495383,6171,0
0,0,-1.2774445836787656,2,0,0,0,0,1,-0.467353566965646,4233,0
0,0,-0.5037576729981889,2,2,2,2,0,1,-0.3244390249513595,308,0
0,1,1.6137012404433893,2,2,0,2,2,0,0.12092257109316168,4095,0
0,0,-0.055833672077855064,0,0,2,0,0,1,0.8354952811645946,2433,1
1,0,-0.5851984004382496,0,0,0,0,0,0,0.4582673621268844,776,1
0,0,-0.8702409464784621,0,0,0,0,0,1,-0.3227772279511935,4968,0
0,1,0.025607055362205634,1,1,1,1,2,0,-1.4943441130683104,5165,0
1,0,1.2064976032430856,0,0,0,0,1,0,0.6543594081464871,4197,0
0,0,-1.2774445836787656,0,0,2,2,0,0,-0.9592454790148186,3036,0
0,0,-0.6666391278783103,2,2,0,0,0,0,0.531386430134194,586,0
0,1,-0.4223169455581282,0,0,2,2,1,1,0.4615909561272169,1148,0
0,1,0.6771328748826912,2,0,2,2,0,0,-0.10009642992893289,2629,0
0,1,0.14776814652229667,2,0,2,0,1,1,-0.035286346922454,1805,0
0,0,0.3920903288424788,0,2,2,2,0,1,1.1528985081963241,3532,1
1,0,-1.1552834925186746,0,0,0,0,0,1,-1.3148700370503688,37,1
0,0,-0.8295205827584317,0,0,0,2,1,0,0.3087056321119333,6271,1
0,0,-0.055833672077855064,2,0,2,2,0,0,0.7590526191569525,2368,0
0,0,-1.1145631287986442,2,0,0,0,0,1,0.8105683261621028,3522,0
0,1,1.369379058123207,1,1,1,1,2,0,-1.4876969250676457,674,0
1,0,-0.7073594915983407,0,0,0,2,0,0,-0.3244390249513595,5811,1
0,0,1.2879383306831464,0,2,2,0,2,1,1.3174164112127704,5313,0
0,1,-0.9109613101984924,1,1,1,1,0,1,-1.4860351280674797,1793,0
0,1,-1.0331224013585834,0,2,0,2,0,1,0.830509890164096,4970,1
0,0,-0.13727439951791576,0,2,0,2,0,0,-1.0124229830201346,12,0
0,0,1.002895784642934,1,1,1,1,2,0,-1.4660935640654862,239,0
0,0,0.5549717837226001,2,2,0,0,0,0,0.6477122201458225,3292,0
0,0,0.8400143297628127,1,1,1,1,2,0,-1.4993295040688086,6496,0
0,0,-0.62591876415828,2,2,0,2,1,0,0.5014740841312035,699,0
0,1,0.22920887396235737,1,1,1,1,2,1,-1.481049737066981,5752,0
0,0,-0.7073594915983407,1,1,1,1,1,0,-1.4943441130683104,2641,0
0,0,-0.4223169455581282,0,2,0,0,0,1,-0.47898614596680894,195,0
0,0,-0.748079855318371,0,0,0,0,0,1,0.677624566148813,268,1
0,0,1.002895784642934,0,2,2,2,1,0,0.32698539911376057,3710,0
1,0,-0.8702409464784621,0,0,0,0,0,1,0.47820892612887816,6121,0
0,1,-1.2774445836787656,1,1,1,1,2,0,-1.4760643460664828,1613,0
0,1,-0.8295205827584317,1,1,1,1,2,0,-1.4527991880641573,2267,0
1,0,-1.1960038562387048,0,0,0,0,0,1,0.9917041991802098,2418,1
0,1,0.14776814652229667,0,2,0,0,0,1,0.9950277931805424,3047,0
0,0,-0.6666391278783103,2,0,0,0,0,1,0.9800716201790471,880,1
0,1,1.3286586944031769,2,2,2,0,1,0,0.25552812810661757,3940,1
0,0,-1.2367242199587352,0,2,0,0,0,0,0.3386179781149237,926,0
0,0,0.3920903288424788,2,0,2,0,0,1,1.3440051632154282,3752,1
0,1,1.6137012404433893,2,2,2,2,2,0,1.5683477582378549,6034,0
0,0,1.2064976032430856,1,1,1,1,2,0,-1.4926823160681442,463,0
0,0,-1.0738427650786138,0,2,0,0,0,1,0.830509890164096,4584,0
0,0,0.6364125111626608,1,1,1,1,2,1,-1.4860351280674797,75,0
0,0,0.10704778280226633,2,0,2,2,2,1,1.4686399382278874,3443,0
0,1,0.7992939660427822,1,1,1,1,1,0,-1.4993295040688086,6386,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3248408190513656,2045,0
0,0,-1.0738427650786138,0,0,0,0,0,1,0.6011819041411709,3910,1
0,0,1.5729808767233588,2,2,2,2,2,0,0.9451738831755587,5210,0
0,1,1.4100994218432374,2,2,2,0,1,0,0.6659919871476498,4633,0
1,0,1.125056875803025,2,2,0,0,1,1,0.23226297010429173,3713,0
0,1,-0.38159658183809786,0,0,0,2,0,1,-1.1437049460332582,5363,0
0,1,0.26992923768238775,0,0,2,2,1,0,-0.32942441595185784,1811,0
0,1,-0.7073594915983407,1,1,1,1,1,1,-1.504314895069307,2028,0
1,0,0.8400143297628127,0,2,2,0,0,1,1.2991366442109427,4552,1
0,1,-0.3408762181180675,1,1,1,1,2,0,-1.3481059770536914,4973,0
0,1,0.18848851024232702,1,1,1,1,0,0,-1.5093002860698053,5396,0
0,1,-1.1145631287986442,0,2,0,0,0,1,0.6261088591436628,3454,1
1,0,0.7178532386027215,0,0,0,2,1,1,1.1927816362003112,4347,0
0,0,0.880734693482843,0,0,2,0,1,1,0.9750862291785486,4282,0
0,0,-1.1960038562387048,2,0,0,0,0,1,0.32532360211359457,1964,0
0,0,1.4508197855632678,0,2,2,2,1,0,1.4520219682262263,5614,1
0,0,-1.1145631287986442,0,0,2,2,0,0,-0.28621769394753876,2515,0
0,0,0.025607055362205634,1,1,1,1,2,0,-1.4760643460664828,5435,0
0,0,0.35136996512244845,0,2,2,0,1,1,0.5247392421335293,2839,0
0,1,0.06632741908223598,2,0,2,2,1,0,-0.11671439993059413,1602,0
0,1,-0.7888002190384014,1,1,1,1,0,1,-1.4727407520661506,2193,0
0,0,-0.5037576729981889,1,1,1,1,0,1,-1.5242564590713006,3003,0
1,0,0.758573602322752,1,1,1,1,2,0,-1.5009913010689746,6479,0
0,0,-1.1960038562387048,0,2,0,0,0,1,0.8886727851699104,2067,1
0,1,0.35136996512244845,0,0,0,0,0,0,-0.6501512369839195,1402,0
0,0,-0.7888002190384014,1,1,1,1,0,0,-1.505976692069473,1954,0
0,1,0.10704778280226633,1,1,1,1,2,0,-1.3065610520495383,6052,0
0,0,-0.8295205827584317,2,0,0,2,0,0,0.534710024134526,6258,1
0,0,-1.1552834925186746,2,2,0,2,0,1,1.001674981181207,3118,0
0,0,0.43281069256250915,0,0,2,0,0,1,-0.5221928679711283,1701,1
1,1,-0.8295205827584317,0,0,0,2,0,1,-1.1786026830367469,3077,0
1,0,1.4508197855632678,0,2,2,0,0,1,1.3473287572157604,5661,1
1,0,-0.30015585439803716,0,2,0,0,0,1,0.8039211381614382,1934,1
0,0,-1.0331224013585834,1,1,1,1,1,0,-1.479387940066815,526,0
1,0,1.369379058123207,0,2,2,2,1,1,1.5317882242341998,5765,1
0,0,0.8400143297628127,2,2,2,2,1,0,1.5201556452330371,4809,0
1,0,1.247217966963116,2,2,2,0,0,1,1.4835961112293827,5536,0
0,1,1.5322605130033284,2,2,2,2,2,1,1.6431286232453304,5882,1
1,0,-0.21871512695797646,0,0,0,0,0,0,-0.9393039150128251,68,1
0,0,-1.2774445836787656,0,0,0,0,0,0,0.19902703010096928,5516,1
0,0,-1.1145631287986442,1,1,1,1,0,0,-1.4893587220678117,177,0
1,0,0.18848851024232702,1,1,1,1,1,0,-1.5009913010689746,5651,0
0,0,-1.1960038562387048,0,0,2,0,0,1,-0.8179927340006982,551,1
0,1,-0.8295205827584317,0,0,0,0,0,1,0.3934572791204055,6311,0
0,1,0.22920887396235737,1,1,1,1,1,0,-1.5009913010689746,5842,0
0,0,-0.9516816739185228,0,0,2,0,0,1,0.682609957149311,5925,0
0,0,-0.7888002190384014,2,0,0,0,0,1,0.03617092408468901,6332,0
1,0,-0.13727439951791576,0,0,0,0,0,1,0.9867188081797118,2301,1
0,1,0.5956921474426305,1,1,1,1,2,0,-1.4860351280674797,34,0
0,0,1.1657772395230555,2,0,2,2,0,0,1.1512367111961581,4874,0
0,0,-0.6666391278783103,1,1,1,1,0,0,-1.4876969250676457,2389,0
0,1,0.35136996512244845,2,2,0,2,2,0,0.45494376812655235,2716,0
0,1,0.43281069256250915,1,1,1,1,2,1,-1.3181936310507012,137,0
0,1,0.14776814652229667,0,2,2,0,0,1,1.0831030341893466,2991,1
0,0,-1.0738427650786138,0,0,0,0,0,1,-0.3244390249513595,2947,0
0,0,1.0436161483629645,2,2,2,2,1,1,0.21065960910213194,3654,0
0,0,-0.5444780367182193,0,0,0,2,0,1,-0.10674361792959748,185,0
0,0,-0.8702409464784621,0,0,0,0,0,1,-0.626886078981594,4367,0
0,0,0.26992923768238775,2,2,0,2,1,1,-0.8130073430001998,1105,0
1,0,-0.9924020376385531,0,2,0,0,0,1,0.7424346491552913,5592,0
0,1,-0.2594354906780068,0,0,0,0,0,1,-0.5072366949696331,484,0
1,0,0.8400143297628127,0,2,0,0,0,1,0.3003966471111027,3420,0
0,1,1.5322605130033284,1,1,1,1,2,1,-1.5142856770703037,737,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6468276429835875,3816,1
0,0,1.0843365120829946,1,1,1,1,2,0,-1.3215172250510334,929,0
0,0,-1.2367242199587352,0,0,2,0,0,0,1.003336778181373,1307,1
0,0,-1.0331224013585834,2,0,2,0,1,0,-0.9791870430168121,2287,0
0,1,-0.8295205827584317,0,0,0,0,0,1,-0.6717545979860794,4055,1
0,1,1.0843365120829946,0,2,2,2,1,0,0.39844267012090406,3871,0
0,1,1.1657772395230555,0,0,2,2,2,1,0.5396954151350245,4209,0
0,1,1.6137012404433893,2,0,2,0,2,1,1.3556377422165908,5794,0
0,1,-0.7888002190384014,1,1,1,1,0,0,-1.5275800530716328,2165,0
0,1,1.2879383306831464,1,1,1,1,1,0,-1.3248408190513656,1050,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3730329320561832,1940,1
0,0,-0.9109613101984924,0,2,0,2,1,0,0.004596781081533054,5410,0
0,1,1.3286586944031769,2,2,2,0,1,0,-0.11339080593026184,3314,0
0,0,1.2064976032430856,2,2,2,2,2,0,1.6348196382444997,5437,0
0,0,0.9214550572028734,2,2,2,2,1,1,0.8438042661654253,4167,0
0,0,-0.30015585439803716,0,2,0,0,0,0,-0.3543513709543497,672,0
0,0,-1.2774445836787656,2,0,0,0,0,0,-1.1653083070354178,2504,1
0,0,-1.2774445836787656,2,0,0,0,0,1,-0.4972659129686364,4145,0
0,0,1.0843365120829946,0,2,0,0,0,0,1.2077378092018058,4939,1
1,1,1.2879383306831464,1,1,1,1,2,1,-1.341458789053027,984,0
0,0,0.14776814652229667,0,0,0,0,0,1,1.0049985751815391,2981,0
0,0,-1.1960038562387048,0,0,0,0,0,1,-0.4690153639658123,924,1
0,0,1.1657772395230555,2,0,2,0,2,1,0.17077648109814536,3608,0
0,1,-0.2594354906780068,0,2,0,0,1,1,-0.8246399220013625,47,0
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3111446489500306,4563,1
1,0,-1.2774445836787656,0,2,0,0,0,1,0.85876043916692,6325,1
0,1,1.4508197855632678,2,2,2,0,2,1,1.2791950802089493,5554,0
1,0,-1.2367242199587352,0,0,0,0,0,1,0.7341256641544608,1006,1
0,0,1.6137012404433893,2,2,2,2,2,1,0.9800716201790471,5409,0
0,0,1.5729808767233588,0,0,2,2,2,1,-0.5886647479777732,2838,0
0,0,1.002895784642934,1,1,1,1,2,0,-1.4694171580658184,460,0
0,0,-1.1552834925186746,1,1,1,1,0,1,-1.4993295040688086,5317,0
1,0,-1.2774445836787656,0,0,0,0,0,1,0.18074726309914202,5505,0
0,1,1.6137012404433893,2,2,2,2,2,0,0.5396954151350245,4749,0
0,1,-0.46303730927815856,2,0,0,0,1,1,0.37019212111808014,985,0
0,1,1.5729808767233588,1,1,1,1,2,0,-1.33148800705203,1363,0
1,0,-0.13727439951791576,0,0,2,0,0,1,1.1396041321949948,2550,1
1,0,1.4915401492832983,2,0,2,2,2,0,1.5118466602322065,5756,0
0,0,1.2879383306831464,2,0,2,2,2,1,0.6726391751483144,4551,0
0,0,-0.6666391278783103,1,1,1,1,0,0,-1.4960059100684764,2544,0
0,0,-1.1552834925186746,1,1,1,1,1,0,-1.3580767590546883,6483,0
0,0,0.7992939660427822,2,2,0,2,1,1,1.5450826002355291,4851,1
0,0,-1.2367242199587352,2,0,2,0,0,1,-0.32111543095102724,249,1
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.4893587220678117,1493,0
0,0,-0.5851984004382496,0,0,0,0,0,0,-1.3165318340505352,4032,0
0,0,-1.2367242199587352,0,2,0,0,0,0,-0.35268957395418365,22,0
0,0,-0.5444780367182193,0,2,0,0,0,1,-0.16490651293541178,255,0
0,0,0.3106496014024181,0,0,0,0,0,0,0.6344178441444933,3061,0
1,1,1.369379058123207,0,2,2,0,1,1,1.3340343812144315,5438,0
0,0,-0.46303730927815856,0,0,0,0,0,0,0.3502505571160864,1022,0
0,0,-0.9924020376385531,0,2,0,2,0,1,0.06275967608734737,4359,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.4869197052297147,5939,0
0,0,0.6364125111626608,0,2,2,2,1,1,0.3020584441112687,3103,0
0,0,1.4915401492832983,1,1,1,1,2,1,-1.5109620830699715,830,0
0,0,1.6137012404433893,2,2,2,2,2,1,1.7760723832586203,6226,0
0,0,-0.748079855318371,0,2,0,0,1,0,-0.4424266119631542,5652,0
0,0,-1.0738427650786138,0,2,0,0,0,0,-0.17653909193657447,3092,0
0,1,-0.9924020376385531,1,1,1,1,2,0,-1.504314895069307,1044,0
0,0,-0.62591876415828,1,1,1,1,1,0,-1.502653098069141,2430,0
0,0,1.3286586944031769,2,0,0,2,1,0,0.9568064621767214,4960,0
0,1,1.002895784642934,2,0,2,2,1,1,-0.18152448293707302,2850,0
0,0,-0.7888002190384014,0,0,2,0,0,1,1.245959140205627,650,1
1,0,-0.5444780367182193,0,0,2,0,0,1,1.0349109211845293,1303,1
0,0,0.9621754209229036,2,2,2,0,1,0,1.4968904872307114,4988,0
0,0,-0.748079855318371,0,0,0,0,0,1,0.4433111891253892,234,0
0,0,0.7992939660427822,2,0,0,0,0,1,-0.8263017190015288,1654,0
0,0,1.0436161483629645,2,2,2,2,2,1,0.004596781081533054,3253,0
1,0,0.5956921474426305,0,2,0,2,0,1,1.0066603721817051,3831,1
0,0,1.4100994218432374,0,0,2,2,0,1,-0.3776165289566755,3097,0
0,0,-1.2367242199587352,0,0,0,0,0,1,-1.3248408190513656,4143,0
1,0,-1.0738427650786138,0,0,0,0,0,0,-0.6667692069855808,2398,0
0,1,1.5729808767233588,2,2,2,2,2,1,1.6364814352446657,6089,0
0,1,0.5549717837226001,1,1,1,1,2,0,-1.479387940066815,6305,0
0,0,-1.1145631287986442,2,0,0,2,0,0,-0.3626603559551803,2242,1
1,0,1.4100994218432374,2,2,0,0,0,0,0.6344178441444933,4625,0
0,1,-1.1960038562387048,1,1,1,1,0,0,-1.481049737066981,4231,0
0,0,-1.1960038562387048,1,1,1,1,0,0,-1.4893587220678117,4780,0
1,0,0.7992939660427822,2,0,2,0,0,1,1.3107692232121058,4616,1
0,0,0.3920903288424788,0,0,0,0,0,1,-0.4823097399671412,1835,1
0,1,0.7178532386027215,1,1,1,1,1,1,-1.4760643460664828,6415,0
1,0,-0.38159658183809786,2,2,0,0,0,1,0.8388188751649267,1658,0
0,1,1.4100994218432374,2,2,2,2,2,0,-0.3510277769540174,3130,0
0,0,-0.30015585439803716,0,2,2,0,0,1,1.15456030519649,2003,1
1,0,0.26992923768238775,2,2,0,0,1,0,1.141265929195161,3318,0
0,0,1.4915401492832983,2,2,0,2,2,1,0.07106866108817798,3894,0
0,0,-1.2774445836787656,0,0,0,0,1,0,-1.2932666760482092,2159,0
0,0,-0.015113308357824713,0,0,0,0,0,0,0.8737166121684152,2479,0
0,0,-0.9516816739185228,0,0,0,0,0,0,0.2073360151017999,5330,1
0,0,-0.6666391278783103,0,2,2,0,0,1,0.9451738831755587,1024,1
0,1,1.125056875803025,1,1,1,1,2,1,-1.4561227820644893,499,0
0,1,1.6137012404433893,0,2,2,2,2,1,1.476948923228718,5875,0
0,0,-1.1145631287986442,1,1,1,1,0,0,-1.5093002860698053,474,1
1,0,-0.2594354906780068,2,0,0,0,0,1,0.6992279271509723,1815,0
0,0,-1.1960038562387048,1,1,1,1,0,0,-1.4926823160681442,5159,1
0,0,-1.2367242199587352,1,1,1,1,0,1,-1.4993295040688086,2696,0
0,1,-1.2367242199587352,1,1,1,1,1,0,-1.4710789550659844,3256,0
0,0,0.14776814652229667,2,0,2,2,1,1,0.827186296163764,2904,0
0,0,-1.0331224013585834,2,0,0,0,0,0,0.31867641411292996,4456,0
1,0,1.125056875803025,0,2,0,0,2,1,-0.5088984919697991,2511,0
0,0,-0.5444780367182193,0,2,0,0,0,1,0.8089065291619363,1091,0
1,0,0.5142514200025698,2,0,2,2,2,0,0.34526516611558833,3018,0
1,0,-1.1552834925186746,0,0,0,0,0,1,0.19570343610063723,2533,0
0,1,-0.055833672077855064,0,0,2,2,0,1,1.3107692232121058,2823,1
0,1,0.5956921474426305,2,0,2,0,0,0,0.8404806721650927,3531,0
0,0,-1.2774445836787656,0,0,0,0,0,1,0.4815325201292102,5965,1
0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6601220189849164,3749,1
0,0,-1.2774445836787656,1,1,1,1,0,0,-1.5076384890696393,1482,0
1,1,1.0843365120829946,0,0,2,0,0,1,0.7972739501607736,4464,0
0,0,-0.9109613101984924,0,0,0,0,0,1,0.1774236690988095,5260,1
1,0,0.10704778280226633,2,0,0,0,0,0,0.8720548151682491,2764,0
0,0,-1.1552834925186746,0,0,2,0,0,1,-1.166970104035584,337,1
0,1,-0.015113308357824713,2,2,0,0,1,1,0.8654076271675846,2628,0
0,0,0.43281069256250915,0,2,0,0,0,1,0.4350022041245586,2921,1
0,0,-1.1552834925186746,0,0,0,0,0,0,-0.3477041829536853,1552,1
1,0,0.880734693482843,1,1,1,1,2,1,-1.5225946620711341,65,0
1,0,-0.8702409464784621,0,0,0,0,0,1,1.0099839661820376,6525,1
1,0,1.369379058123207,2,0,0,0,2,1,1.2509445312061254,5197,0
0,1,1.1657772395230555,0,0,2,0,1,1,1.1678546811978192,5064,0
0,1,1.6137012404433893,2,2,2,2,2,0,0.7956121531606076,5208,0
0,1,0.47353105628253944,0,0,2,2,1,1,-0.3477041829536853,1952,0
0,0,0.35136996512244845,0,0,2,0,0,1,-0.3011738669490337,1871,0
0,0,0.7178532386027215,2,0,2,0,1,1,1.302460238211275,4385,0
0,0,0.5956921474426305,2,0,2,2,1,1,1.5317882242341998,4413,1
0,1,-0.9924020376385531,1,1,1,1,2,0,-1.4827115340671475,1130,0
0,0,-0.5851984004382496,1,1,1,1,0,0,-1.4860351280674797,3100,0
0,1,1.6137012404433893,2,2,2,2,2,1,0.9036289581714056,5276,0
0,0,-1.2774445836787656,0,0,0,0,0,0,0.5230774451333633,6020,1
1,0,0.3920903288424788,0,0,2,0,0,0,-0.3028356639492,2069,0
1,0,-0.5851984004382496,0,2,0,0,0,1,0.3303089931140931,537,0
0,1,-0.7888002190384014,0,2,2,0,1,1,1.3091074262119398,544,0
0,1,1.4508197855632678,0,2,0,2,1,1,0.6277706561438292,4737,0
0,0,-1.1552834925186746,0,0,0,0,0,1,0.24721914310578694,2651,1
0,0,1.4915401492832983,2,2,2,0,2,1,1.505199472231542,5744,0
0,0,-0.62591876415828,0,0,0,2,0,0,-0.44076481496298814,6328,1
0,1,-0.30015585439803716,1,1,1,1,2,0,-1.304899255049372,5093,0
1,0,0.43281069256250915,0,0,0,0,0,1,0.8238627021634315,3299,1
0,1,1.0843365120829946,1,1,1,1,2,0,-1.504314895069307,411,0
1,0,-1.1145631287986442,2,2,0,0,0,0,0.5297246331340278,3219,0
0,1,-0.46303730927815856,2,2,0,2,1,0,0.4233696251233959,1096,1
0,1,1.4915401492832983,2,2,2,2,1,1,1.3406815692150957,5636,0
0,0,-0.7888002190384014,0,0,0,0,0,1,-1.3165318340505352,2876,0
0,0,0.3920903288424788,0,2,2,0,0,1,1.0133075601823696,3386,1
0,0,0.7992939660427822,0,2,0,2,0,1,1.0266019361836989,4297,0
1,0,0.5549717837226001,2,0,0,0,0,0,0.6726391751483144,3392,1
0,0,1.1657772395230555,2,2,2,2,2,1,0.53304822713436,4104,0
0,0,-0.13727439951791576,0,0,0,0,1,1,-1.3265026160515319,5947,0
0,1,-0.30015585439803716,0,2,0,2,1,1,-0.3327480099521901,486,0
0,1,-1.1145631287986442,0,0,0,2,0,1,0.6975661301508063,3984,1
0,0,-0.7073594915983407,0,0,2,0,1,0,-0.46569176996548,5426,0
0,1,-0.5444780367182193,1,1,1,1,2,0,-1.4827115340671475,3309,0
0,0,0.47353105628253944,1,1,1,1,2,0,-1.4860351280674797,6191,0
1,0,-1.0738427650786138,0,2,0,0,0,1,1.113015380192337,4637,1
0,1,1.0436161483629645,2,2,2,2,2,0,0.22727757910379318,3610,0
0,1,1.2064976032430856,2,2,0,0,1,1,0.5546515881365197,4215,0
0,1,1.5322605130033284,0,2,2,2,1,1,-0.2114368289400632,3506,0
1,0,-1.2774445836787656,0,0,0,0,0,1,-1.2982520670487077,2156,1
0,1,-0.9109613101984924,2,2,2,2,2,0,-0.36764574695567864,4362,0
0,0,-0.2594354906780068,1,1,1,1,1,1,-1.5009913010689746,3990,0
0,0,1.369379058123207,0,2,0,0,0,0,0.8188773111629334,4896,0
0,1,-1.0331224013585834,0,0,0,0,0,1,0.14086413509515497,4280,1
0,1,0.758573602322752,0,2,0,2,1,0,0.6460504231456565,3655,0
0,1,1.6137012404433893,2,2,2,2,2,1,1.3739175092184182,5798,0
0,0,1.3286586944031769,1,1,1,1,2,0,-1.2965902700485417,1140,0
0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6219006879810957,6019,1
0,1,1.5322605130033284,2,2,0,2,1,0,0.006258578081699082,3881,0
0,0,1.6137012404433893,0,2,2,2,2,1,0.6875953481498096,5057,0
0,1,-1.2774445836787656,1,1,1,1,0,0,-1.4860351280674797,1607,0
1,0,-1.2774445836787656,0,2,0,0,0,1,0.3868100911197414,5823,1
0,0,-1.1145631287986442,0,0,2,0,0,1,1.1877962451998125,4324,1
0,0,-1.1960038562387048,1,1,1,1,0,0,-1.46443176706532,4704,0
0,0,1.0436161483629645,1,1,1,1,2,1,-1.3115464430500368,872,0
1,1,-0.4223169455581282,2,0,0,0,0,0,-0.8213163280010305,6285,1
1,0,0.025607055362205634,0,2,0,0,0,1,1.1911198392001445,2846,0
0,0,-1.2774445836787656,0,0,0,0,0,0,0.1724382780983114,5455,1
1,0,0.880734693482843,0,0,0,0,0,0,0.3070438351117673,3354,0
0,0,1.6137012404433893,0,2,0,0,2,1,1.1512367111961581,5656,0
0,1,-1.2774445836787656,0,0,0,0,0,1,0.9484974771758907,6390,1
0,0,-1.1960038562387048,0,0,2,0,0,1,-0.518869273970796,1186,1
0,1,1.6137012404433893,2,2,2,2,2,0,1.4187860282229037,5851,0
0,1,1.6137012404433893,2,2,2,0,2,1,0.6261088591436628,4883,0
1,0,0.880734693482843,0,0,2,0,0,1,1.1396041321949948,4428,0
0,0,1.0843365120829946,0,2,0,2,1,1,0.5097830691320341,3976,0
0,0,0.880734693482843,2,2,0,0,2,1,0.017891157082861757,3048,0
